hash,value
78a5d045be8bb63e8f1dff6af9bf61fe.vir,0
78a6c25cad47675b90e03191dd729f37.vir,0
78ad94a5e0abd78e37cd1bd690031909.vir,1
78adad5c7aa527aa79af9fa9d25d68b6.vir,0
78b46ef1c01231610f707078c8052229.vir,1
78c54fc892364db83c2ac39e241699e2.vir,1
78cd0a1e975994caa9ee4f77fd801234.vir,1
78cedbbd283ca90c3e476a336c91eafe.vir,0
78d0a5b8139a429387a731da9681a967.vir,1
78d1ae62a323624fd89ee1d09f6b68ba.vir,1
78d6b4d15c343e83a44f2720cb9aa82e.vir,0
78d91bc3e48a465070284886693b637c.vir,0
78dfa3babf093204d1751bb49aec8a47.vir,1
78f3d84f335a9d03e8d82c913e147302.vir,1
78f4d45bfa73e656d6eb5cbbdc02ce71.vir,1
78fa712f2137f934e82fb352ffd21cd2.vir,0
78fafb8deb4d5a1e9ea914788e62740f.vir,0
78fc4ce1044c31da9db99fd7e183d27d.vir,1
78ff7e08d5d5bca0567a3e17358f9816.vir,1
790191a0b1976b14ce7fd4be40bb4434.vir,1
7902166b7c6be58f84caa8d4e983d3c5.vir,1
791104c9e30029fcf3f42216c902f263.vir,0
7921071a6f5cf778ba04eeec3683060a.vir,1
7922fd81ce0704d7b342864060a1a162.vir,1
792959861077110b6c2dfdee48f55f7d.vir,1
79347b353d7288e1a634b87c6f63d229.vir,0
793532b8c288d6b95dfbc265997dbcf1.vir,1
793bbea4609bd769699829806bdef5d3.vir,1
793c70c16789cbdaaaa769138040b92a.vir,0
793ee414f314388509fc17bd3df34328.vir,1
795c6d6988f01672d20ea7945c805266.vir,1
795e7756f4323851aac1d75b691c257f.vir,0
7962cb6929ff8d03196e980275d9ab26.vir,1
796a61a4960f955d34486099898f3eb4.vir,0
796ccb9580f150b25d505941cde8c5ac.vir,1
796d39950242a8c8b25fb7bece603cc1.vir,1
796dffa899caf62c2f1205477f179531.vir,1
796f167b1ae60a5a9c132afdd0d586f7.vir,1
7972fd1eb2dbf0c304157e88fb926b56.vir,1
79737b81b7f738f553b5cabd09190419.vir,1
7973b52040eaed6f3aebbe8ca5054c42.vir,0
79751da70c080f37bb3edb760e8ecffe.vir,1
797ffe323a3e41cdb0e38d22b5c95bbd.vir,0
79822b7edff58ee5c29ea7f4a9cc94f5.vir,1
7982c4832c3bb2e880680495ef93109a.vir,1
79840ae1ab430ba6e7e356e943ebd4f3.vir,1
7989051ea7000d93dd549433bc927da6.vir,1
798b2d9595e33d18f90390fb4427766a.vir,1
798f924780187f4abce4e7eb1347ec0f.vir,1
799180349e3dde575658b41c8eb1f848.vir,0
799223a2667c2c6b9479d3605e3e394b.vir,0
799658f51f3d470156edb153192e486e.vir,1
79978318751a0079a23f9f3c29aacb38.vir,1
79a4d8854364bcc1f0895151ab2e2ad6.vir,1
79ab6a5bdf8477053dd058abbcb6ec14.vir,1
79aebc3adde4c37891f5949e526be615.vir,0
79b08029fadcc1169063fb7acc19524f.vir,1
79b10a6faed5cd599442e8d0100d45ff.vir,1
79b786e9c1684c23dc89618b1c797e7a.vir,1
79b7a53aea77f46a9038ede04dfedcdf.vir,1
79b8745151984c24877b9132efbacd5a.vir,1
79bfa786ec93370420157f054ed9f194.vir,1
79c5bf6d19e77211e5750745459c46f8.vir,0
79c62a31d8768773b9c7826ab753564f.vir,0
79d754e922e2923a3ffacac4f1f53c39.vir,1
79e1b63c1224bb5c5ba4eaa8b9d4548c.vir,0
79eadbf833885eaffcb06b8fdd95f955.vir,1
79f0cfe7bb1dbe9b26afb509d4ec4206.vir,1
79f458cd1134475952206c6d252794f1.vir,1
79f94360f09852eb9ce2bbc4efbfc062.vir,1
7a00d74724af32b442e6b948de569ac9.vir,0
7a0199c694ce3319f0842b513beaaaa7.vir,1
7a0a778ea49a8e192214a059b3d84cf6.vir,1
7a125ab815627b22a796a3619900626e.vir,0
7a1744d2e8a7840e21643fc7c8743251.vir,1
7a184320db394c1c7e602736253ccbdd.vir,1
7a18b9e38b917bd72dcffe3084fdf32a.vir,1
7a18f69717547baf637702b04f53a548.vir,1
7a1c541d0de2c1faa5deba224a8a80e7.vir,1
7a2271dc06c19f344c37577d438d2790.vir,1
7a2352408dca3492b273dd3e4965ad89.vir,1
7a23f1c322e149059535277acf8af548.vir,1
7a24ae7696b00e32aacddd7e5b171b7b.vir,0
7a298da943307dd74ec1b8053b1fdec4.vir,1
7a29e40fcbdaae3e34c55733fdc68746.vir,1
7a2ddf882df37df033794893eec53162.vir,1
7a31446e838742037731732930fea103.vir,1
7a35c07e94ec6355849e092f3d0b8e7c.vir,1
7a4729c75a3627b251f0c227b4b7da1e.vir,1
7a4d929d2ff3f79b7deb5bc131c9e45d.vir,1
7a4dfe65dd06a032bb50c5911fc16497.vir,1
7a4ecc26137ebf9d8413bc2490db6d95.vir,1
7a59844fc4d4cea55fc9ad05e8bbf7a6.vir,1
7a617797a982e881c1804d140f00d07e.vir,1
7a63944783e4b2b70ef657f7d862b897.vir,1
7a6416259c17250ad992df7180ca7969.vir,1
7a741cf3c07a6e26309cfab596608caf.vir,1
7a743d0e8cc9a16937727af3ded22ac4.vir,1
7a796f713081b365e6886fcd489a0f8c.vir,1
7a7d2853082ab4f18dd66182980bc248.vir,1
7a83f3dbc0c823176e272f08d6a7601d.vir,1
7a86e5a08b5e193503459a413a2e5376.vir,1
7a87b0dc27f00284e90fe0642be3dde5.vir,1
7a8ff9d550411ea61b9e74a991f94db2.vir,1
7a938df86ce23dece046509305cb1b71.vir,1
7a9936553ddf6ea651b6815128b2c465.vir,1
7aa1e74ba8653b3caff18ce8098053a0.vir,0
7ab75f83f800a8d3d0ec2b6d4d098009.vir,0
7ab9a96ebcfd5b25d80c2eeda13dec01.vir,1
7aba4a31f9da69cf3d17d236c5cecf9e.vir,1
7abee80fd4f719321fd8be81e2e0dd9f.vir,1
7ac1f31c64e83c2b1440c4c2dee52545.vir,1
7ac54931006120e85c74094e28e357c1.vir,1
7ad73e07ec8969056a3c8b537138a372.vir,1
7ada473de9248165a427e0d92c546bed.vir,1
7adf7daec2a4e9447d137218f39908fa.vir,1
7ae9f40fc4c0c4ab5472aa228d916142.vir,1
7af006262e1cc04f30976c1be38fdcfb.vir,1
7af2d3261f830b5df5a9b55a11eee89f.vir,1
7af46e67294012e1628adbc556314113.vir,1
7af6bf626383aa44d654d1c0731b99ce.vir,1
7afbfb50bb4ad5ba56669e2efdefd60f.vir,1
7b00c00ba7c7f2848276e512e8da8af2.vir,0
7b010da3544413777279208ae2f058f3.vir,1
7b08a09bdbc05ccfc17b39ad34d3ace7.vir,1
7b0bb18e767d84e4aeaf2d20e99f087d.vir,0
7b0dbfba82f844c955c48645c1bee32d.vir,0
7b144307a00d1644c3b13d2db23ecc8c.vir,1
7b1baedfcf8aaa0cf6fcdd2e13998c98.vir,0
7b20207d69038fe5d0bebaeb2835dc6c.vir,1
7b231099e6da922b6de1d0fd3ee362b2.vir,1
7b260b79cb31a6e0845af12346e24422.vir,0
7b2837b87291c33481f9fac6ccfd5e11.vir,1
7b378d7cb98f1c0ec16048e71a472f16.vir,0
7b3e1c0cfa6367359a3b0b04c6287755.vir,1
7b41177763864f478746b5a8e512e6af.vir,1
7b43d03dd1a8ebd127954f9b7988fbf9.vir,1
7b533b892cbe9d7a83e3dd298bd62483.vir,1
7b536ae7ffe34bc27051242b7879d47b.vir,1
7b565c090371ea5568db07a93b33cacf.vir,0
7b58520a5229a0a04a80e75efdda49d8.vir,1
7b59689f908acc667559bef700a36525.vir,0
7b5b087552e8993b5a8db8ad772ded6b.vir,1
7b6398c988563847d0d0a0fc4eed380e.vir,1
7b6770a8eb0993a16c854e26d4b1bbea.vir,0
7b6cfd538cfa940b91f44bdf0329c008.vir,1
7b6df35c897e5b432feee2d1a46f34f6.vir,1
7b758ec5d049e390d7955c976905d658.vir,1
7b7bf6b808cc054c40b73648e14eedb5.vir,1
7b81cf0a0348c06944328ef774634ee7.vir,1
7b85f0561331b5a482b6a424ec79bb60.vir,0
7b96980b1254917db9ae2215f45e22f0.vir,1
7b99b9806536806ec035fb21a572a6b9.vir,0
7ba3c8ca085fa40f773ad89b1402431c.vir,1
7ba5aa831d759911f9315776bd943d6c.vir,0
7baad5618e4f912ffce9bce57ff4b41f.vir,0
7bae8e6bf7ffd9da20b52a1c8188fbca.vir,1
7bb06ee076393320f323d5d50fe2e311.vir,1
7bb6ea5e1d08c2348b3b687f62e04a14.vir,1
7bc7c86918c747d431c48e925900ee12.vir,1
7bc81329c9a1ac5f8021214c95390130.vir,1
7bc921f30291ada74f6609cb2065d0ef.vir,1
7bcfe0f02cb538030747299a9398feb5.vir,1
7bd1fd2224b8d0597b8300821150752f.vir,1
7bd3a2e163fad0f0018626750b112d02.vir,1
7bd6a43d9a66882814e16c11c92dfe8f.vir,1
7bdbc0f739a99caac254311c1b5e39fb.vir,1
7be632ed4b1294068bf5cb3c68d39a71.vir,1
7bf3830310a06b8df483de685e17762d.vir,1
7c026787982fb7934aa8435a066e361f.vir,0
7c04fb6c439ab2548a1138a3f4d2bc63.vir,1
7c08b05929970790a8e8479fe1e65d56.vir,1
7c0a09984a78045906833fec21f06ba0.vir,0
7c0bd340da1aa06e1cdf09092814c8d8.vir,1
7c16f5429c90ccbe37dcecd357576eeb.vir,1
7c1c36771904828fa526666f7717efda.vir,1
7c1cdfe59c18e3029f8f91de7de37a65.vir,1
7c1e2f2a1631005a4cdd3854e85bce77.vir,1
7c2498594432d997d9e097e344354eb4.vir,1
7c296efb2dcf15e8046ed05400f11e47.vir,1
7c2b64ac5eb212612ee10c214d79290c.vir,1
7c2e66a2b79c54a2e5890e35034a5388.vir,1
7c2f860b3b4b55b68ff889ec81907e5c.vir,1
7c30072d0763126dcbf3b3d37f1bdcff.vir,1
7c30716dde4b5e11a6588082be777cde.vir,1
7c373932d3f438a0c3c1891802dbd4ab.vir,1
7c45117a8f6149e1f4a2de213e719e15.vir,1
7c4d8f54cbf48506a0ef67827675986c.vir,0
7c5871b6f8934cf08fc342b20a0db14a.vir,1
7c59feeebb0447e2f9d4196a2b567ee0.vir,1
7c5ace10c3162ab0da673db52e0ed5cd.vir,1
7c5b6c62bf218ad2f50ca9482b8722d7.vir,1
7c61f3421fc0abde8bb57965e906d182.vir,1
7c63903946e32b62fee60e4f0d781e32.vir,0
7c643033f47ba8fbaa053dd1e318f733.vir,1
7c649534cba5e5d0fd1b5f28392fec2f.vir,1
7c650580ffef9dc2aaef08d8bdde8ef0.vir,1
7c6711f5b978918514410eb0699fc459.vir,1
7c6ac755abc92e46aa01f945651c0777.vir,0
7c6d2c2c0b1d6fc6025a98626cbabcf4.vir,1
7c714a2601bf0060b2b29a503eae7548.vir,1
7c812e86f0aee2cb3fac74f7bf464d41.vir,0
7c87b68db8ed4e69c581eda91e96f3eb.vir,1
7c8bc9824591410988a19a6aea691eec.vir,1
7c8c913ece7a19554839c3a203f34c2b.vir,1
7c8d4aa9a9fb05279e0a3cff768b4283.vir,0
7c8ed445836416cdac106e81cbfa75fe.vir,1
7ca200a1dcdd98e128dc964808a02784.vir,1
7ca6bfbec223d1887d5e1b7ce73c1d9b.vir,1
7ca96075d29aef643789f1c1eff2f4ea.vir,1
7cb4e2798d7a0fb435ded8b4df60e46a.vir,1
7cb7acb862e5417d8aabc39d83dfef97.vir,1
7cbd10ff4b1ff877c1d6ac141233d582.vir,1
7cbf963a5f88a9ad847aa02f1e731aaa.vir,1
7cc4f86150506b767ec376c49c03721a.vir,1
7cc696364ebc831560ab5aad005f371d.vir,1
7cc9288e48f8e5b5c8153b8991fa91fb.vir,1
7cc9d1941e437993369322d569572887.vir,1
7cd2b710db8523fc6d515f33232fc6a7.vir,0
7cdf4ac4f7fb26767f2577cda38d8c60.vir,1
7ce256097d3cf570414107364febd1f2.vir,0
7ce661269eaa92981888076addb25b47.vir,0
7ceeb95bfe9a4e598806c1fc119fc355.vir,0
7cf22ad1e68272c22fca3979f5acd220.vir,1
7cf738500c2142dd21c058942cfaff34.vir,1
7cfda4379066d5e7fe1a834ad5995b8b.vir,1
7d02961c5ff9e881ad0f8823331e2b5c.vir,0
7d03c2d21ec23954a78e103eb31d3082.vir,0
7d1c1a674c613da900d77207ebb6ec66.vir,1
7d2d3061d7d2c6def2ca5d37369c4838.vir,0
7d2f0d841d6d6d904ce9bdfaa79a41eb.vir,1
7d2f74eb2d65925ccc559017ddf6c7fb.vir,0
7d3353dbb3223fe9198bad584a4fd187.vir,1
7d3d47f3c09cdede99b75acf31d12456.vir,1
7d43779132d03e9f58dab31fe24a8a7f.vir,1
7d44a776e248e4e8c812637c848648d4.vir,1
7d49288c8867f080f6185065241989a7.vir,1
7d4af0fd50b4da2cf369912e4f3a67b0.vir,0
7d4ec2c54d1b2c23ca04e904398327b7.vir,1
7d54d93f230f1c9c2b6af1b08c5a2a58.vir,1
7d56595cfd2127f5041e0a004df7a3f2.vir,1
7d5e0157a52a57b158827095ade5c8ba.vir,1
7d671956479428ffd6386a57f8d0dd14.vir,1
7d6c07e6fb9215801d9aa3c145a3fc7f.vir,1
7d6c138f0a74d5c5123d925513d36c8d.vir,1
7d6cd7bfabb74be828a1f819d606381f.vir,1
7d788e37bec181cddc8274da013dd77e.vir,1
7d7af60a87890bc16fb910feb421927e.vir,0
7d7db206eb15ffb7451814e107377956.vir,0
7d819363d4a3a109ac9f7ca601c58d38.vir,1
7d8443eadd3a1d9bd7aedf40eb54fae1.vir,1
7d86c91769421848f3256c96f19d0b05.vir,1
7d8d631bd899e0ec933ced657b6e86cc.vir,1
7d8f4893418f7457c9903c2ed77a0dd0.vir,0
7d9de849321d1c993908d7abc116ae74.vir,1
7da29c72fcfbaf563767eab3ab86b49b.vir,1
7da506481807a410812a6b12bdd88570.vir,1
7daa1bcedebf063ead38280540b86c99.vir,1
7dacf9859f7353f3bc1169b081907304.vir,1
7dae4be1849ccfc6b28b3e8954f1c7ca.vir,1
7db9836e689fea95429bdc8466e30065.vir,1
7dba0920784f1124c8a27b921097fb69.vir,0
7dc0e670ca3b0ca2ca255f3cb7976385.vir,1
7dc50adaa79c46d2d6fbf3698844f2b6.vir,1
7dc95bd0a4a323e4dc9f379f27131098.vir,1
7dcb4a5579ddd5cab1914485d74146d0.vir,0
7dd15026b1afb13abe2291e9fe3344ba.vir,0
7dd5036289f54317f76a3db2cf1ce458.vir,1
7de534d18156f88cfee350971aa9ea0e.vir,1
7dedc3fa71e1d13d1feeb124ad8c20da.vir,0
7def8528514bbbd4b8870d3f67434f00.vir,1
7df0aea2a90b858d888c14fef0700dc5.vir,1
7df47149f70441b8767d01fd135a26e7.vir,1
7df4cca5904d7c9de9ecf877054d6670.vir,1
7df776550119d79d487cc15b9daec0ff.vir,1
7df8176cc76a0d84e3e36faab401df46.vir,1
7df955f926e9c6b60402c640515ab850.vir,0
7dfe8c6b8fe6ce97efda837879120166.vir,0
7e0625796dd955f701f575fe8c5c1cb9.vir,1
7e0f63f45e4443c0173e6d6f89dff059.vir,1
7e0f688bbc3d3bef99e165f58db8073c.vir,1
7e12f05ece32f44c6371436ce73e4adc.vir,0
7e17784a49e44c002f4a26e05921150b.vir,0
7e1c6a3591c55d46da0a869e35f7a506.vir,1
7e1cf582cdf8b6e6f40d0ea6d8e97b94.vir,1
7e221116c964689ce69ed67b34636933.vir,1
7e28d6dff2e21a9bb9bdf400e62d08bb.vir,1
7e29b9216bf1e2deaab7795b03cf024a.vir,0
7e2a7ab7d4b17455a1ced919cccba5d2.vir,1
7e320de4961f48ba4a1bfe6f191eb238.vir,1
7e37f4ba60c912606ca033347999239c.vir,0
7e3b1959194355563920d743c2119f32.vir,1
7e3be2c044d5ee4346f9f4a9673dd5c4.vir,0
7e40de8fb50a1139a8d95c352c7985d2.vir,1
7e43ade5941f5a403ad04d7e6da3d70b.vir,1
7e44ed81c55cd6ac0447b67a4262ff4e.vir,1
7e4771c0379b380b3410e5211c938b7a.vir,1
7e485a2514b79688b9be7336c9261157.vir,0
7e4935705eddcb64651e438bae9e26ea.vir,1
7e499abe8e948cc7f7669674c2704b2b.vir,1
7e4b73bb7d8c38358f0df35729bdfa35.vir,1
7e4ff0efd74eb761181ba31f529a23e3.vir,0
7e63ff8d90825c99e386c61102c9f6c8.vir,1
7e65c3e3cb56132e471de05f7d992ab5.vir,1
7e680f320332b8b1b5b1d4e1ecb5f347.vir,1
7e6b52916eeef4aa17a2e1e3440ac3dc.vir,0
7e6c3a33e85acbc73de537cfb68a3650.vir,0
7e6eaecc8da982e89da489b478926a26.vir,0
7e708bf7f6cf2fa95eb60e4de9b48779.vir,1
7e73cdbfc19a4246f100778e87a5f200.vir,1
7e80c5f7c51298e0215127f103d5603d.vir,0
7e84c825f8d5efff3b4663224f6334f1.vir,0
7e8efc0b29c85cf078934f7b11771e6e.vir,1
7e90f5212e667938b03bb61e27fc53af.vir,1
7e97b14201ac700fb46083559ce6cb61.vir,1
7e9846af3c629340bb168ae0bf7bc639.vir,1
7e99d4788ba676ec06d70f046b00db86.vir,1
7ea134ab54a7c48761bfd4b89f1b4800.vir,1
7ea471914499ca0790f85dcc5c997252.vir,1
7ea6742af6499c4d9a05672f278ae0f2.vir,1
7eb1585d1c29487fbbbf2e4fa034d569.vir,1
7eb263a1ba7bd096c30e95327d9a72ff.vir,1
7eb54205f8ef525ab610a6800879a732.vir,1
7eb778a875515c60e48106d8cf077b04.vir,0
7eb8b1b7d6f5d51032854ba1f1e19ed6.vir,0
7eb96cea5f736ff601266808c616c30b.vir,0
7eba17b86112269338379a80a1f57dcf.vir,1
7ebe40356a80320a4974aa25ea0a7f65.vir,0
7ec4d368392ad4d7719a2d7895907910.vir,1
7ec7046d23745dd620d03426d6365f67.vir,1
7ecb4e3e7ef5f3cd11c3531231d464b0.vir,0
7ecd96f920d637c96d5e5616e94b54e0.vir,0
7ed1367d30eae945f79a96916c4d281d.vir,1
7ed8c311f4daa125e4595b2001504179.vir,1
7ede3f240d065b015eeb05fd6e3f20e9.vir,1
7ee64d1c99fbc74171173157fcd2d32f.vir,1
7ee8b04788c96cd8e5b9b602834c249f.vir,0
7eec237b07c918668ae92fe030bde2f5.vir,1
7eedd531e7aaa4ab1b9e9d350f49e9b6.vir,0
7ef52609daf02cfb6490b6ebfeb7ada3.vir,1
7ef528b1628b4bf58b944057e87f1d9a.vir,1
7ef85b9169a481ea0a5f25f8d6d0148b.vir,1
7efbecb680923486198cfed9a7614398.vir,0
7eff0b07d2ba19924b2e2f1f476770b1.vir,1
7f00f342c953d98524f170281b8068e4.vir,1
7f01ead516469803669440aaa78450bc.vir,1
7f020c4f24d4b9d8451add169d11eba9.vir,1
7f0a61b11e41d4297d60cc4fa807270d.vir,1
7f0b9d5711ad6a3f694a122b0319e1c4.vir,0
7f1516a577288707bcd686cc9f48cb0b.vir,1
7f223ee81f5125b6b251b1870acbc26e.vir,0
7f23be82b8180f71e98961a716af81ce.vir,1
7f269933a646ac2a7cefef8274ca709c.vir,1
7f28fd3761e26273b322eb4e535aebcf.vir,0
7f2d39d91fc8556c2365235fbc606ebc.vir,1
7f301c58d8a9628f579e8870adfc1c1b.vir,1
7f33956cc31d764489a7904569359f15.vir,1
7f34e5af333aac937c2ad193f190b78a.vir,0
7f37e1bfad19de26a4d72181081ecb72.vir,1
7f422ab9353ed0e41d66b8a101a6875b.vir,1
7f54cd27a00318944bb8f2e1b99c337d.vir,1
7f578895dec34b3c2249c193bdce745f.vir,1
7f5bdb363075d1e19e0ae114e3054e40.vir,1
7f610048bea95f9f95c14b4fe0300441.vir,1
7f6279963531b976e5c6b1fcb34f0795.vir,1
7f659c9699e5362fba60af41fdd1cd4a.vir,1
7f6a1cee25c658ecf043637a1f52bd76.vir,1
7f6e9e05e7325e8b72f3907df157e353.vir,1
7f737ffef089792ad21fecfb59ccc354.vir,1
7f7696037044e6350258362c74199906.vir,0
7f78cf40550144afbe8b83266ba37453.vir,1
7f83ab9505a76528f2152cc49a61a923.vir,1
7f87311a92c2e08e36507a2df5854f72.vir,0
7f8923b8707bcece7bdd42fc2c9e3797.vir,1
7f8baef3cd64059baf97e821113a0f3c.vir,1
7f93306ac0c4026655b41afd90fc0478.vir,1
7f9397a8d5ccb8b4a0366abe1b75bfac.vir,1
7fa17e8cb82b792e5553a4cfb20fea73.vir,0
7fa73783d54743b3a61523dc56193a3d.vir,1
7fb24581c0cb8a38a4e321e27b2d72ca.vir,1
7fb511e512b46ff58b926eb25feaea12.vir,1
7fb63a72d05145ad80a9d509db117b25.vir,0
7fbccd9cddc07ce7a4fa921696d59410.vir,1
7fbcf55316a0822e0381cfe2bd3f01fe.vir,1
7fbdac371d464f61875701146f00f160.vir,0
7fbdffdf09aafa4eb2bb77167ab84a09.vir,0
7fc894e67a260ac88cbb047c917ea840.vir,0
7fd28854267d413d33d70adce6860642.vir,0
7fd6bd111465769026f6cfa431b57a67.vir,1
7fdb8277ef03d0d975315feb8f7a1633.vir,0
7fe0134fbf7063d7b94b65e9a66f0f9e.vir,0
7fe48dc21f99fcca31bbd6ca30fa8838.vir,1
7feb20c28b383c1f2043c376f3d2c14c.vir,0
7febbf8b46c920465500d4bd9aa63e7b.vir,1
7fee273344a9b9222cec075d636dbe2b.vir,1
7fee57dbfadbdc176600312749410679.vir,1
7ff48743b3d71847dde8dbf38455f7fa.vir,1
7ff6b89d10793b85b323da5d2ad175e9.vir,1
7ff6e756153e2c12f9236f6da7a31b7d.vir,1
7ffa968a17dbc266d91d8caea456ac32.vir,1
7ffb4ea9f457843c72ebfecbabeb5212.vir,1
8004f09dcd760c820ec7f537bf9714be.vir,1
800a7efc8a67cb4d05f4c482818fa837.vir,1
800acbccd47ba58229f534d11862cc57.vir,1
800bba6831c653b73ebd26be9f16e2d5.vir,1
800eb4b6d01d81129146c97f85b9c9a7.vir,0
801a440ce93ab430c8e7cecf17b0096a.vir,1
801c3c6ae1f05b2d8a4c1fcc3a11ecf3.vir,1
801c9c166ea7b89c8261a60d01f08ac9.vir,1
802bc4f6caa362c0ceea0bfe3644dac2.vir,1
803202abdd483276090fce39b7c64155.vir,1
803a4848144ff66b2563aeb93db45d73.vir,0
803eea1adf62aafd83f5208454dc9af6.vir,0
80401ef98c611244b7bc59bf84d7c230.vir,1
804424d7bf4751dfc6fd0f3770ba0ec0.vir,1
8046232b1caf7334f4b063820a67f22b.vir,0
80471c3efa8ac1a9925154f9c9ba3874.vir,0
804738c7c08c50d606ed65fb18c9d72f.vir,1
8047573ace6d1e14eb6de70257140d1e.vir,1
8056ba9f1c5da32e535f9e096dc663b3.vir,1
805c8cde1841d0e79eb5755c4c51684c.vir,1
805ec28179e898fc02c7b1d3091d5331.vir,1
80673a24161e92c9fa9ec0b88337dd2d.vir,1
8067cb21d8abdd43b23f1082e9295ba5.vir,1
806999a903b51566738c7899e67bde9d.vir,1
806fce0d2db7d7eaf3b4f0f69390272c.vir,1
80703143c60972e102698bc496c0a161.vir,0
8071af4c56078aa7dc7d070b227154e1.vir,1
807923e9d6392fac3663d06078d86507.vir,1
8081b72f3cd77c7a18eb14745201cc97.vir,1
8082ae7c4eb6647c1b34f9c0f58f5c1d.vir,1
8088ffcfb6a95894b95b2a68c899c5af.vir,1
8089bd9d080368fea8f7feb629c3ed81.vir,1
808a6e00efee5e40b6621eed66ae87c0.vir,1
808cea8467b2e46a7211ab4aa2f2af47.vir,0
808f39b2daded07e492c084e999b5707.vir,0
8094a14feee1005cc81e0c387cf15947.vir,1
80976cdd9a9f4d8736e3be424fb1ff82.vir,1
809e10b7e4de697b2fb6e662389935cd.vir,1
809f22b51eafe134c796c8ed57cae1a2.vir,1
80a52c94028d08abefe56b973486d41b.vir,0
80aac0a7681f369969f0c496da65c7e2.vir,1
80ab43ca177c5f77b1340806bf973da1.vir,1
80ac49b0e3bea29dfeada3a83e41a971.vir,1
80bc0c7619a241ef1b8d6ff4f54aa767.vir,0
80bd399c4d48a0e4904bc8244d380ed8.vir,0
80beabf3c8b419321baa68c14dcaede9.vir,1
80c15a748ef11c41c1cd907816bad475.vir,0
80c37f5a0353f3f41b0a1c089c52f5bd.vir,0
80c8b61a0dafff26a10cd5c8e626cafc.vir,0
80cc757f92a24c5a2d61001ad49e8a90.vir,1
80cd279340cfffe8ec4029494ad38c3c.vir,1
80cd3a96139db3bb26a6557d2ca11b22.vir,0
80d171380d42a39d752c7fb8f6ff4705.vir,1
80d3b34f89dc0459ea29ee812b382f9c.vir,1
80d7e858703662a7664a8b79e0cb3cf6.vir,0
80d9519e424f16e959e26a54038a0e60.vir,0
80de22b3bde7da2d208457cdd28dad7f.vir,1
80e15e98d6eac524626a851c8b82593e.vir,1
80e63c1cc0e911f225e18efe373e7718.vir,0
80f79a26c83edcea120d2c4e54cdd9f6.vir,0
8105431fce2c63a6fa1bd8674a135a3d.vir,0
8107fe98a706716225ae81572f39c6e8.vir,1
8108cd292f6f736cd9ef0ced7905e11a.vir,0
810c04ded3f1f3372ff3cc53d83e8886.vir,1
810d3b39a172fb5fc4622acb4f189a14.vir,1
81110d7b9d58eea7c6466212abe85a6b.vir,1
81127e424c0967e8035896ef6b74c06f.vir,1
811936b1536625db791d53051fcec13f.vir,0
811e8b4fe218db778802e65d16102dd6.vir,1
8128ebf7152d50215159c67ff4704d41.vir,1
812952af04774b4ccc7e3b670b4ac9a1.vir,1
8134edd6d02e8ef9b3c67b37bf351863.vir,0
8149fce9cddafd807366c6f504dfbdef.vir,0
81530b0ba8819d84b6e8daa7b6b85554.vir,1
81560d800ba5676ed33c0a407c89d981.vir,1
8159906ab69c63f53b4d526c22c6c9e6.vir,0
815fa9dfade720ef5d6ea1de6900de45.vir,1
815fbac0c8b369f6be73e765692ffb00.vir,1
8160239067aae8636941f257bd1b7386.vir,1
8163c7a45dc9aca778c08b9a6245a8c3.vir,0
81656305fdc98dbef494672b505a1887.vir,1
816729aa772791c27e0f92c43168aca2.vir,1
816e759e4a95f83350b57e33d71bb94e.vir,1
817304f5c54b4a5d5d0c09ceb5dfd464.vir,0
8174edb1f50e42a0f9c745821ba966e8.vir,1
8177b9b512f421e13fcfc0a3b15c6b8b.vir,0
817deba3241c83091b29eb292d1e63d3.vir,1
817f02b75288e187dcb175e46b21a056.vir,1
8180e1859f40102a7d06655c40ac0690.vir,1
8181219e0122fe744740e9ed7d802acd.vir,1
81824e00f3ba76acca391c49f8bda965.vir,1
8187f16004e6fb1d69aa929088ff11f4.vir,1
8188178b4770eec6f7156c3c705e389c.vir,1
818f1a3a70cfe757b37834b93bcbb586.vir,0
818f89d4694b59a92ea0fb29da5c7b2b.vir,1
8195e685455f04a4db2799c6eac2fed2.vir,1
81a4b2a1136801700f7a1485d32ef1e7.vir,1
81a58bc33fa206248200c8db9afe5a34.vir,0
81a756752e1c5f8dae0975bc9ff4e84d.vir,1
81a8feb4397a87fb703ccf86a65846e2.vir,1
81afe9711da18a45fd229f211a1d1c70.vir,0
81b0bfcbd66e0ddb9d5a5b277aec0286.vir,1
81bd1e3babd3f008f8265a4af284e321.vir,1
81c01f9606d977078a9d4b7b8d687976.vir,0
81c20b624bf2757f7242f0e36547d164.vir,1
81c984fdf7dc349bacb7e86b774f79ef.vir,0
81c9c63d46f6232751ea3ab48180624b.vir,0
81ccae1bc4cb1efca22a3e976ae81d7b.vir,1
81cf8345e2c67758ec5c6eac1df1a530.vir,1
81d14ed28ec9abf3bd2f0112a67f9bed.vir,1
81d1a76ce3bf84a8b0f29179cecfe9ad.vir,1
81dd4e7dbcd41cc4fd8c5a4db9946252.vir,0
81dea6d698f8588ba5b8c8c80ca50c1f.vir,0
81e1c74e913cac709c903fe3080d0e7c.vir,1
81ea15decb810cadf2ec9770336a913b.vir,1
81eb0038031ca435309515129de1b640.vir,1
81eb7171bc84a51c8af424e746a00dbb.vir,1
